tattoo	tatuagem​,tatuar​,tatuagens,tatuadas tatuada​,tatuador​
sweep	varrer vencer​,varredura​,radicais radical abrangentes esmagadora​,limpeza varredura​,sorteio concurso​
sore	chaga ferida úlcera​,dolorido ferido sensível dorido​,dor de garganta garganta inflamada garganta irritada dor na garganta​,dor​,afta​



parole	palavra​,oficial de condicional ​,comissão de indultos​

effective	eficaz eficazes importante efetivo​,eficácia eficiência efetividade​,data efectiva entrada em vigor data de vigência data de aplicação​,mais efetivo mais efetivas mais proveitoso​
ditch	vala fosso rego​,amaragem​,vala de drenagem​,vala de oxidação​

canceled	cancelado ​,ser cancelado​
bulldog	buldogue​
bra	sutiã​,sucursal ramo filial​,marca tipo tição​,estigmatizar​,suporte faixa colchete parêntese​,agrupar colocar entre parênteses​

speaks	

rubber	borracha caucho​,elástico banda elástica faixa de borracha tira de borracha​,elástico emborrachado​,carimbo​

glow	brilho incandescência fulgor luminosidade​,brilhar arder​,brilhante incandescente radiantes resplandecente​,vela de incandescência​,bastão fluorescente​
foundation	fundação base alicerce fundo​,fundações, fundação fundamentos, alicerces​,fundamental fundacional fundacionais fundador​,pedra fundamental primeira pedra pedra angular pedra basilar​

wears	
thirsty	sedento com sede​,ter sede​

skull	crânio caveira​,protetor de cabeça​,caveiras,base do crânio​


ringing	zumbido som de campainha​,zumbido nos ouvidos​,toque musical​,som de campainha​
dorm	dormitório​,latente dormente latentes dormentes​


bend	dobrar curvar virar​,curva dobra dobramento flexão​,flexão dobramento​,farra​,momento de flexão​
unexpected	inesperado imprevisto inusitado inopinado​,imprevisibilidade​,erro inesperado​,eventos inesperados​
systems	sistemas pl, redes, regimes​,sistemas herdados, sistemas antigos, sistemas existentes, sistemas anteriores​,sistemas de energia, sistemas de potência, sistemas eléctricos, sistemas de alimentação​,sistemas informáticos, sistemas de computação, sistemas informatizados, sistema informático​
sob	soluço​,soluçar​
pat	tapinha palmadinha​,padrão modelo comportamento motivo​,moldar​,típico​,caminho via percurso trajetória​


harsh	difíceis áspero severo agressivo​,dureza aspereza severidade brusquidão​,ambiente difícil ambiente severo ambiente desagradável ambiente hostil​,condições adversas, condições difíceis, condições severas, duras condições
flattered	lisonjeado ​
existence	existência vida realidade​,em vigor, em funcionamento ​,existência legal existência jurídica​,existência continuada existência contínua​


proposed	proposto, prevista oferecidos​,transação proposta operação prevista​,solução proposta proposta de solução​,projeto proposto​

favourite	favorito preferido predileto​,favoritos​,prato favorito alimento preferido prato preferido​,comida preferida​,lugar preferido lugar favorito​
eats	
driven	conduzidos acionado impulsionado orientado​

chin	queixo​,porcelana​
bravo	
seal	selo vedação foca selagem​,selar lacrar fechar​,vedação selagem isolamento​,seladora​,selado selada lacrado, seladas​
rage	raiva fúria furor ira​,enfurecer-se​,momento de fúria acesso de raiva​,raiva cega​


bubble	bolha redoma​,borbulhar​,chiclete​,plástico bolha​,banho de espuma​
border	fronteira borda divisa​,fronteiriço​,fronteira​,fronteiras, bordas, limites​,passagem de fronteira travessia da fronteira travessia de fronteiras passagem da fronteira​
undercover	disfarçado encoberto infiltrados secreto​,agente secreto​,agentes infiltrados​
spoiled	estragado, mimado, danificadas​,criança mimada menino mimado​

shine	brilho luz​,brilhar engraxar​,transparecer​,brilho sedoso​,brilho intenso​
rug	tapete​,robusto resistente reforçado resistentes​,râguebi rúgbi​
identify	identificar localizar​,identificativo identificadores​,marca de identificação marca distintiva​,elemento distintivo elemento identificativo característica identificadora​
destroying	destrutiva​,anjo destruidor​
deputy	deputado representante, delegado​,vice-diretor subdiretor diretor assistente​,vice-presidente da comissão​,vice-prefeito​

conspiracy	conspiração complô​,associação criminosa​,teoria da conspiração teoria conspiratória teoria de conspiração​
clothing	vestuário roupa roupas, vestimenta​,vestuário de protecção​,loja de roupas loja de roupa loja de vestuário​,indústria têxtil indústria do vestuário indústria da confecção​
thoughtful	atencioso ponderado séria pensativo​,consideração ponderação cuidado​,relatório circunstanciado​
similar	similar similares semelhante semelhantes​,semelhança similaridade similitude​

plates	placas, chapas, lâminas,placas de aço,placas base,placas de carro,chapas de matrícula


investment	investimento​,investido​,retorno sobre investimento retorno do investimento retorno de investimento rentabilidade do investimento​,investimento em ações​,banco de investimento​
fridge	frigorífico geladeira frigobar refrigerador​,porta do frigorífico porta da geladeira​

contrary	contrário contrários contrárias contraditório​,contrário invés sing/pl ​,contrariamente às expectativas​,posição contrária postura contrária​,contrário às regras​
beloved	amado querido caro adoradas​,amor​,meu amado​,entes queridos​,ente querido​

allergic	alérgico​,reação alérgica​,rinite alérgica​
washed	lavado, limpo banhado​,afogado acabado​
stalking	perseguição​
solved	resolvido, solucionado, sanado dirimidos​
sack	saco sacola saque​,despedir demitir​,demitido saqueados despedido​,sacos, sacarias,demissão saque​


forgiven	perdoado perdoados​,perdão misericórdia​,perdão da dívida remissão da dívida cancelamento da dívida​



bent	dobrado, curvado flexionados​,inclinação​
approval	aprovação homologação autorização​,aprovações, certificações, autorizações, homologações,aprovação regulamentar aprovação regulatória aprovação dos reguladores​,homologação homologação de tipo aprovação de tipo​
practical	prático possível útil praticável​,praticidade viabilidade praticabilidade pragmatismo​,pegadinha brincadeira peça trote​,experiência prática experiência concreta formação prática​
organized	organizado, ordenado estruturado instituído realizado estruturados ordenada promovidas​,crime organizado​,trabalho organizado​,pessoa organizada​


jungle	selva floresta mata mato​,selva de betão selva de concreto selva urbana​,selva de pedra​,selva urbana​,floresta de asfalto​
involve	envolver implicar exigir trazer consigo​,envolvido, presente implicado implicados​,envolvimento participação comprometimento implicação​,envolvimento da comunidade envolvimento comunitário participação da comunidade participação comunitária​
industry	indústria mercado ramo​,indústria transformadora indústria manufatureira indústria de produção indústria de transformação​,indústria da hotelaria setor hoteleiro​,padrão da indústria padrão do setor padrão industrial norma da indústria​
fuel	combustível carburante​,óleo combustível​,combustíveis, carburantes​,alimentado impulsionado estimulado incentivado apoiado​
dragging	
dancer	bailarino dançarino bailarina​,dançarina do ventre​,bailarino bailarina dançarina de ballet dançarino de balé​,dançarina exótica​
cotton	algodão linha fio​,cotonete​,algodão algodão hidrófilo algodão em rama​,semente de algodão caroço de algodão​
cooked	cozido cozinhado, preparados preparado​,presunto cozido​,legumes cozidos, vegetais cozidos​,batata cozida​


possession	posse propriedade porte possessão​,tomar posse de algo​,posse de droga​,posses materiais

foul	sujo imundo grosseira obsceno​,falta​,jogo sujo jogadas desonestas, jogada desonesta​,calão​,mau tempo​
editor	editor editora​
dull	opaco monótono baço fosco​,insensibilizar​,monotonia chatice estupidez​,lentidão mental​

beneath	sob prep, abaixo de prep ​,abaixo de toda a consideração​


peanut	amendoim​,amendoins, ninharia mixaria​,manteiga de amendoim pasta de amendoim​,óleo de amendoim​
horror	horror repúdio​

grass	relva grama erva capim​,de base ​,prado pastagem pasto pradaria​,gafanhoto​

deaf	surdo mouco​,ensurdecedor​,surdez​,ouvidos moucos​

stunt	proeza truque publicitário acrobacia​,atrofiado prejudicado raquítico definhado​,acrobacias,duplo dublê​
portrait	retrato​,retrato​,modo de retrato posição retrato​,retratista​
painted	pintado envernizado lacado retratado​,superfície pintada​

jealousy	ciúme inveja ciúmes​
hopeless	desesperado perdido desesperançado impossível​,desespero desesperança desânimo​,caso perdido​
fears	receios, pavores​,temível assustador apavorante amedrontador​

conclusion	conclusão resultado encerramento decisão​,em conclusão em suma​,conclusão inevitável​,concluir​
volunteer	voluntário voluntária​,voluntariado​,voluntárias​,voluntariado​,trabalho voluntário ações voluntárias, trabalho de voluntariado​
sword	espada​,espadarte peixe-espada​,espadachim​,espada de dois gumes​
scenario	cenário quadro hipótese​,cenário mais pessimista pior caso​,planeamento de cenários planejamento de cenários planificação de cenários planificação dos cenários​,cenário de base cenário de referência cenário base cenário de partida​
satellite	satélite​,satélites descentralizado​,antena parabólica​,televisão por satélite televisão via satélite​,escritório satélite escritório de representação​


necklace	colar​,colar de diamantes​,colar de pérolas​
men's	masculinas​,saúde masculina saúde dos homens saúde do homem​,roupa masculina vestuário masculino​,terno masculino​

crashed	espatifado​,aeronave acidentada​

chapel	capela ermida​
accuse	acusar culpar incriminar​,acusado arguido denunciadas imputadas​,acusada réu réu​,acusador acusadora​,pessoa acusada indivíduo acusado​
teddy	ursinho​,urso de pelúcia​,ursinho urso de pelúcia ursinho de peluche​
restraining	limitador restritivo repressora moderador​,ordem de restrição ordem judicial​,restrição temporária​
naughty	safada desobediente levado travessa sexy​,rapazinho atrevido​


homicide	homicídio​,homicídio culposo​,taxa de homicídios percentagem de homicídios​,homicídio culposo​
helicopter	helicóptero​,helicóptero de resgate​,piloto de helicóptero​,passeio de helicóptero​
formal	formal formais oficial solene​

firing	disparo tiros, queima​,campo de tiro​,pelotão de fuzilamento pelotão de execução​,pino de queima​



diamonds	diamantes​,diamantes de guerra, diamantes de conflito​,rainha dos diamantes​
devoted	dedicado, devotado vocacionado​,dedicação devotamento devoção​,mãe dedicada​
auction	leilão licitação lota​,leiloar​,leiloeiro​,leiloado leiloada leiloados licitados​,leilão reverso​
videotape	videoteipe videocassete​


reservations	reservas, ressalvas, reticências,reservas de hotel, reservas de hotéis, reservas em hotéis, reservas hoteleiras,reservas indígenas,reservas de lugares




appetite	apetite apetência desejo curiosidade​,apetência pelo risco apetite de risco​,supressor de apetite inibidor de apetite redutor do apetite​,falta de apetite apetite reduzido​



symbol	símbolo sinal emblema​,simbolizar representar​,símbolo de registro​,simbolismo simbologia​
prevent	evitar impedir prevenir​,impedido evitado​,preventiva​
patrol	patrulha ronda​,patrulhar​,patrulhas, rondas,patrulha de fronteira patrulha fronteiriça patrulha das fronteiras​,patrulhamento​

ironic	irônico paradoxal​
flow	fluxo escoamento vazão circulação​,fluir correr circular​,fluxo de caixa movimento de caixa​,corrente fluente provenientes canalizado​,fluxograma organograma​

excitement	excitação entusiasmo emoção agitação​
anyhow	de qualquer maneira de qualquer modo de qualquer jeito​



rape	estupro colza​,estuprar violentar​,colza​,violentada violentadas estupradas violado ​

laughed	
function	função funcionalidade papel capacidade​,funcionar operar​,funcionalidade operacionalidade​,funcional funcionais operativa prático​,funcionamento operação​,funcional funcionais eficaz operante​
core	núcleo centro essência cerne​,essencial crucial​,negócio principal negócio central atividade principal tarefa principal​,núcleos​,valores fundamentais, valores principais, valores centrais, princípios básicos​
charmed	encantado, enfeitiçado ​
carpet	carpete tapete alcatifa​,tapete vermelho passadeira vermelha​,placas de carpetes
bowling	boliche bowling​,boliche pista de boliche​,bola de boliche​
belly	barriga ventre abdómen​,umbigo​,barrigada​,dor de barriga​

sub	substituto​,sujeito assunto caso tema​,sujeita sujeitas submetido passíveis​,sujeitar subjugar​,apresentar submeter sujeitar-se​
shark	tubarão​,agiota s, prestamista​,tubarões​,tubarão-baleia tubarões-baleia​





dealer	revendedor distribuidor concessionário vendedor​,concessionários, revendedores, distribuidores​,concessionário concessionária​,negociante de carros vendedor de automóveis revendedor automóvel revendedor de automóveis​
cooperate	cooperar colaborar ajudar​,cooperado ​,disponibilidade para cooperar vontade de colaborar vontade de cooperar desejo de colaborar​,dever de cooperar obrigação de cooperar dever de colaborar​
bachelor	solteiro bacharelato​,bacharelato​,bacharelato diploma de bacharel curso universitário diploma universitário​,bacharel em ciências, bacharelado em ciências​

accomplish	realizar alcançar realizar algo concluir​,realizado, feito, atingidos​,realização cumprimento concretização proeza​,realizações, feitos​
wakes	velórios​

spotted	manchado, malhado vista pintalgado​,febre maculosa​,onça-pintada​


reservation	reserva ressalva​,reservas, ressalvas, reticências,reserva de hotel reserva hoteleira​,reserva de voo​
fort	fortaleza​,apresentar​,próximo próxima futuras futura​
coke	coque coca cocaína​,coque de petróleo​,forno de coque​,gás de coqueria​
ashes	cinzas,queimado até se converter em cinzas​
yards	estaleiros, pátios pl, jardas,critério parâmetro padrão referencial​,estações de triagem,parques de sucata​

tastes	gostos, preferências, paladares​,todos os gostos​


loft	loft sótão​,elevado alto grandes nobre​,altura altivez​

integrity	integridade seriedade honestidade integralidade​,integridade nos negócios integridade empresarial integridade comercial integridade de negócios​,integridade do ativo​,integridade dos dados segurança dos dados​



suspected	suspeito suspeitados alegada presumível​,suspeita de fraude suspeitas de fraude, fraude presumida fraude suspeita​,casos suspeitos, casos de suspeita​,caso suspeito​
slightly	
qualified	qualificado, capacitados capacitado habilitado ​,pessoal qualificado pessoal especializado pessoal habilitado pessoas qualificadas,altamente qualificado, altamente capacitada​,pessoa qualificada pessoa habilitada pessoa competente​
profit	lucro ganho proveito rentabilidade​,beneficiar favorecer​,rentabilidade​,rentável lucrativo rentáveis vantajoso​,lucros, ganhos, proveitos, rendimentos​
log	registrar conectar​,tora tronco histórico​,logotipo logótipo emblema símbolo​,login autenticação​


investigating	de investigação ​,juiz de instrução​,órgão de investigação​,comissão de inquérito comité de investigação​
inappropriate	inadequado inapropriado impróprio inapropriadas​,inadequação impropriedade​,uso inadequado utilização inadequada uso inapropriado uso indevido​,comportamento inapropriado comportamento impróprio conduta inadequada conduta imprópria​
immediate	imediato próximo direto rápida​,família imediata família próxima família mais próxima família direta​,supervisor imediato​,área imediata zona imediata área próxima entorno imediato​
ginger	gengibre​,pão de especiarias biscoito de gengibre​,atentamente cautelosamente​,ginger ale cerveja de gengibre​
companies	empresas, companhias, sociedades, organizações,Lei das Sociedades​,afiliadas, empresas afiliadas, empresas associadas, companhias afiliadas,empresas controladoras, sociedades controladoras
backed	apoiado suportada suportados respaldada​,reforçado​
sunset	pôr do sol entardecer anoitecer poente​,caducidade​,pores-do-sol​,cláusula de caducidade cláusula de suspensão​
pan	panela frigideira tacho tabuleiro​,painel júri placa pano​

owned	pertencentes detido, detidos controlado​,empresa pública​
nation	nação país povo​,nacional a nível nacional​,nacionalidade​,nacional nacionais público federal​,cidadão cidadã​
lipstick	batom​
lawn	relva gramado relvado grama​,corta-relva cortador de relva cortador de grama​,manutenção de gramados​,vassoura para relva​
compassion	compaixão misericórdia solidariedade piedade​,compassivo solidário solidária misericordioso​,licença de nojo licença por motivos humanitários​,uso compassivo​
cafeteria	refeitório cantina cafetaria lanchonete​,refeitórios​

affected	afetado, influenciado, condicionado atingidos​,parte afetada parte atingida​,partes afetadas,área afetada área atingida região afetada zona afetada​
scarf	lenço cachecol echarpe​,echarpe de seda​,cachecóis​

obsession	obsessão mania​,obsessões,neurose obsessiva​
management	gestão administração manejo gerenciamento​,alta direção gerência sênior alta administração gerência superior​,gestão de activos gestão de ativos gestão de recursos gerenciamento de ativos​,gestão de projectos gestão de projeto gestão de projetos gerenciamento de projeto​

lighten	aliviar iluminar clarear​,alívio aligeiramento​,clareadores​,reduzido, iluminada iluminados realçada​,clareamento da pele​

infection	infecção contágio propagação infeção​,infecção do tracto urinário​,infecção por fungos​,infecção de ferida infecção na ferida​
granddaughter	neta netinha​,netas
explode	explodir detonar estourar​,vista explodida​,explodido explodidos​,vistas explodidas

balcony	varanda sacada​,varanda privada​,balcão de atendimento​
this'll	
storage	armazenagem memória armazém​,depósito quarto de armazenamento espaço para armazenamento área para armazenamento​,refrigeração armazenagem frigorífica estoque em frigorífico estoque em frigorífico​,depósito unidade de depósito área de armazenamento​
spying	espionagem​,espionagem industrial​
publicity	publicidade divulgação propaganda​,veículo publicitário truque publicitário​,direitos de publicidade​,má publicidade publicidade negativa​


depend	depender​,confiável seguro fiável confiáveis​

cue	taco sugestão deixa taco de bilhar​,sugestões visuais
cracked	rachado, quebrado, fissurado fendido​,pele gretada​
conscious	consciente conscientes ciente cientes​,consciência conscientização​,conhecimento consciente percepção consciente​,fluxo de consciência​


ally	aliado​,poderoso aliado forte aliado​
ace	ás craque​
accounts	contas, contabilidade relatos​,contas a receber, valores a receber​,plano de contas plano de contabilidade​,contas anuais, balanços anuais, balanço anual​
absurd	absurdo insensato ridículo risível​,absurdo absurdidade​
vicious	vicioso terrível cruel ferozes​,círculo vicioso ciclo vicioso​,malícia​,ciclo vicioso círculo vicioso​


rap	rap censura​,repreender​,relacionamento empatia harmonia concordância​
potato	batata​,batatas fritas,batatinhas fritas, salgadinho de batata frita​,puré de batata purê de batata​,fécula de batata amido da batata​
invented	inventado criado, desenvolvida​,nome de fantasia​
hood	capô capuz exaustor capa​,cobrir encobrir​,encapuçado ​,moletons​,gangsterismo gângster​

directions	instruções, sentidos, indicações, indicação​,instruções como chegar,instruções de utilização, instruções de uso, instruções para uso, conselhos de utilização​,orientações estratégicas
defendant	réu acusado s, arguido demandado​
bare	nu descoberto desnudo vazio​,mostrar expor​,apenas mal dificilmente​,descalço​,mãos vazias
announce	anunciar divulgar declarar​,anúncio aviso comunicado comunicação​,anunciado, divulgado, revelados mencionado​,anunciante locutor anunciador​

screwing	
samples	amostras, amostra exemplares, amostragens,amostras de sangue,amostras grátis, amostras gratuitas,amostras ensaiadas, amostras para ensaio
salesman	vendedor​,caixeiro-viajante​,caixeiro-viajante​,vendedor de seguros​
rounds	
robbed	roubado ​
leap	salto pulo​,saltar​,dar o salto​,salto de fé acto de fé salto de confiança​,ano bissexto​


insanity	insanidade loucura​
injury	lesão ferimento dano​,danos pessoais, danos corporais, lesão corporal lesão pessoal​,lesão corporal lesões corporais, dano corporal prejuízo físico​,lesão na cabeça ferimento na cabeça​
genetic	genético hereditário​,genética​,geneticista​,engenharia genética manipulação genética​

fighter	combatente lutador guerreiro batalhador​,beligerantes​,caça​,piloto de caça​
document	documento​,documentar​,documental documentais​
burden	carga fardo encargo encargos​,carregar sobrecarregar​,oneroso pesado, difícil​,sobrecarregado sobrecarregados sobrecarregadas onerada​,carga tributária carga fiscal pressão fiscal ônus tributário​

swallow	engolir deglutir engolir algo​,andorinha trago​,ingerido, tragada tragados deglutido​,andorinhas,absorvidos devorado​
slave	escravo escrava servo​,negreiro​,escravidão escravatura servidão​,tráfico de escravos comércio de escravos comércio escravista​,navio negreiro​
reveal	revelar mostrar​,revelado, descoberto mostrados​,revelador elucidativa interessante significativas​,revelador​
religious	religioso consagrada confessionais eclesiástico​,filiação religiosa​,crenças religiosas, convicções religiosas, credos religiosos​,serviço religioso​
possibilities	possibilidades, oportunidades, hipóteses,possibilidades infinitas,possibilidades ilimitadas, ilimitadas possibilidades, possibilidades sem limites, opções ilimitadas,gama de possibilidades leque de possibilidades horizonte de possibilidades​

kidnap	raptar sequestrar​,sequestro seqüestro​,seqüestro sequestro rapto​,raptados​,sequestrador raptor​
gown	vestido bata touca toga​,roupão​,vestido de noite​,roupões​



wishing	interessados desejosos dispostas​
statue	estátua escultura estatueta​,escultural escultural​,estatueta​,estatua de mármore​
stalker	caçador espreitador​
setup	organização situação​,assistente de configuração ​,configurações,configuração da impressão​
serial	serial em série, seriados seriada​,seriado romance​,número de série número serial número de fabrico número de identificação​,porta serial porta de série​
sandy	arenoso​,praia de areia praia arenosa​,praias arenosas,solo arenoso terreno arenoso​
punished	punido punidos castigados penalizados​


dramatic	dramático contundente grave drástica​,aumento dramático aumento significativo aumento drástico enorme aumento​,efeito dramático impacto dramático grande efeito efeito colossal​,mudança radical mudança dramática mudança drástica mudança substancial​
dismissed	dispensado, demitido despedido​


blade	lâmina pá folha​,lâminas, pás,lâmina de barbear lâmina de barba​,escápula omoplata​
seventh	sétimo num ​,sétima arte​
regrets	arrependimentos​
raped	violentada violentadas estupradas violado ​
quarters	alojamento quadrantes, bairros pl, círculos​,alojamento alojamentos, residência acomodações,três quartos​,de muito perto​
produce	produzir fazer elaborar apresentar​,produto​,produtor produtora fabricante ​,produzido, realizado fabricado feita​,produto fresco​
pony	pónei pônei​,rabo de cavalo​

lamp	lâmpada luminária lanterna lamparina​,abajur​


anonymous	anônimo anónimo desconhecido​,relatórios anônimos​
added	adicionado, agregado, acrescentado, adicional​,valor agregado valor acrescentado valor adicional valor adicionado​,valor acrescentado valor agregado​,sublinhado nosso​
tech	técnico tecnológica​,técnico tecnológico​,técnico técnica​,tecnologia​
semester	semestre​,semestre de outono semestre do outono​,Semestre Europeu​,semestre de primavera semestre da primavera​

regarding	relativas referentes relativos respeitantes​

magazines	revistas, armazéns​,revistas especializadas,revistas de moda,revistas profissionais
machines	máquinas, equipamentos​,fresadoras,máquinas de fax, aparelhos de fax​,máquinas de soldagem
lungs	
explaining	
delicate	delicado fino sensível frágil​,charcutaria​,delicadeza​,equilíbrio delicado frágil equilíbrio balanço delicado equilíbrio frágil​


tricked	enganado ​


eager	ansioso ávido disposto desejoso​,ânsia entusiasmo avidez afã​,pessoa muito cuidadosa​,desejoso de saber​
doomed	condenado, fadadas destinado ​,estar condenado​
coffin	caixão ataúde féretro​,caixões​,caixão de zinco​
click	clique estalido​,clicar estalar​,clicado premido​,clique direito​,clicáveis​
cafe	café lanchonete cafeteria cafetaria​,refeitório cantina cafetaria lanchonete​

bureau	gabinete agência escritório departamento​,burocracia​,agência de crédito departamento de crédito​,burocrático burocratizado​
adoption	adopção adoção aplicação adesão​,taxa de adoção taxa de adesão índice de adoção​,adopção de tecnologia adoção de tecnologias adopção tecnológica​,adopção de​


traditional	tradicional convencional antigas clássico​,tradicionalista​,curandeiro​,comércio tradicional​
surrender	rendição capitulação​,entregar-se render-se renunciar a algo renunciar​,rendido, entregues renunciado devolvidas​,rendição​,valor de resgate​
stones	pedras, caroços​,cálculos renais​,pedras de calçada,alicerces, pedras angulares, pedras basilares
stab	punhalada facada pontada​,apunhalar​,estável estáveis seguro sustentável​,estábulo cavalariça curral cocheira​,esfaqueado, apunhalado ​
sickness	doença enfermidade enjoo​,enjoo de movimento enjoos de movimento​,enjoos matinais, enjoos matutinos, enjoo matinal​,doença de altura doença de altitude​
scum	escória espuma escuma ralé​

loop	laço ciclo malha volta​,lacuna brecha saída escapatória​,circuito de retorno​,circuito fechado ciclo fechado loop fechado laço fechado​

generation	geração produção​,geração de energia geração de eletricidade​,fosso entre gerações fractura geracional​,próxima geração nova geração geração futura geração seguinte​
floating	flutuante variável oscilante suspensos​,taxa variável taxa flutuante​,vírgula flutuante​,pavimento flutuante soalho flutuante chão flutuante​
envelope	envelope invólucro sobrescrito envoltório​,envolvido, envolto​,envolvente do edifício​
entered	introduzido inserido inseridos entrado​,dados inseridos​,dados introduzidos, dados preenchidos​,contrato celebrado​
combination	combinação conjugação associação​,combinação de negócios combinação empresarial​,combinação (trava)​,terapia de combinação​
chamber	câmara compartimento assembléia quarto​,câmara do comércio​,camareira​,camareiro mordomo​
casino	cassino​,cassinos, casinos​
worn	usado desgastado gasta vestido​,desgastado​,desgastado​,pilha descarregada​
vault	abóbada cofre caixa-forte catacumba​,abobadado ​,volteio​,grandioso​,salto com vara​
sunshine	sol luz solar luz do sol​,sol brilhante sol radiante sol forte sol ardente​,raio de sol raio de luz​,dia de sol​



plea	apelo defesa súplica argumento​,por favor interj ​,satisfeito, contente contentes felizes​,agradável agradáveis prazeroso aprazível​
photograph	fotografar algo/alguém​,foto retrato​,fotógrafo fotógrafa​,fotográfico​,fotografias
petty	pequenos mesquinho fúteis insignificantes​,dinheiro vivo caixa pequena bagatela​,suboficial​,pequeno furto pequeno roubo​
payback	retorno recuperação reembolso recuperação dos investimentos​,período de reembolso​,tempo do reembolso​,sistema de compensação​
misunderstood	incompreendida incompreendido mal compreendido incompreendidos​

healing	cura cicatrização​,curativo cicatrizantes cicatrizante terapêutica​,cicatrização de feridas cicatrização da ferida cicatrização das feridas cura de feridas​,processo de cura processo de cicatrização processo curativo processo de recuperação​,poder de cura poder curativo força que cura poder curador​



cascade	cascata cachoeira​,cascatas, cachoeiras,controlo em cascata controle em cascata​,efeito em cadeia​


application	aplicação pedido utilização​,aplicações, aplicativos, candidaturas, inscrições pl ​,formulário formulário de candidatura formulário de inscrição formulário de solicitação​,pedido de emprego candidatura de emprego​
stabbed	esfaqueado, apunhalado ​
remarkable	notável notáveis extraordinário impressionante​,feito notável conquista notável êxito notável feito extraordinário​,experiência marcante experiência notável​,desempenho notável​
random	aleatório randômico fortuito casual​,acaso​,randomização aleatoriedade​,aleatoriedade​,aleatoriamente ao acaso​
guitar	guitarra violão​,contrabaixo​
frog	sapo rã ranilha​,sapos, rãs,perereca​
cabinet	gabinete armário escritório ministério​,quadro de comando gabinete de controle cabine de controle armário de controle​,arquivo ficheiro​,armário gabinete de ficheiros​
brat	moleque criança malcriada​,moleques​,malcriada ​
wrestling	luta livre​

sixth	sexto num ​,sexto ano sexto grau​,sexto sentido​,sexta parte​
scale	escala dimensão balança nível​,gravidade​,escalar escamar subir representar em escala​,dimensionada escalados ajustadas redimensionado​,economias de escala
privilege	privilégio prerrogativa regalia​,privilegiado, favorecidos nobre especial​,privilégios mínimos​,privilégios de acesso​
pencil	lápis lapiseira​,lapiseira caixa de lápis​,apontador de lápis​,lapiseira​
passionate	apaixonado dedicado passional intenso​

lawsuit	processo ação judicial ação legal processo judicial​,ação civil​,ação movida​,ação ordinária​
kidney	rim​,feijões comuns​,insuficiência renal falência renal​,doença renal doença dos rins insuficiência renal​
disturbed	perturbado, incomodado conturbado​,relação conturbada relação difícil​
crossing	travessia cruzamento passagem​,passagem de fronteira travessia da fronteira travessia de fronteiras passagem da fronteira​,passadeira passagem para peões passadeira para peões faixa de pedestre​,passagens fronteiriças
cozy	aconchegante acolhedor​,atmosfera aconchegante​
avatar	avatar​
associate	associar​,associada sócio companheiro adjunto​,associadas associada ligado respectivos​,associado a, ligado a ​,professor associado professora adjunta​
tire	pneu​,aborrecer​,cansado, pesada farto fatigadas​,furo no pneu​,pneu sobressalente estepe pneu suplente pneu de reserva​
shirts	

required	necessário exigido requerido, exigidos​,como exigido como previsto​,se exigível ​,campo obrigatório campo requerido campo necessário​
posted	postado publicado, postadas afixados​,trabalhadores destacados​,quantia lançada​
oven	forno fornalha​,forno de microondas​,forno de convecção​,forno de secagem fornalha de secagem​
ordering	ordenação ordenamento​,ordenador solicitante​,emissor do pedido emissor da ordem​,processo de encomenda processo do pedido​,procedimento de encomenda​
mill	moinho fábrica usina lagar​,moer​,moagem trituração​,de fresar ​,milhão num ​
journal	jornal revista diário periódico​,jornalista ​,jornal médico revista médica​,jornalismo​
gallery	galeria tribuna​,galeria de arte​,pontaria​,galeria de fotos galeria de fotografias galeria fotográfica galeria de imagens​
delay	atraso demora retardamento espera​,atrasar retardar adiar​,tardio retardado adiado, postergado​,atrasos, demoras, adiamentos​,atraso de tempo retardo de tempo tempo de demora​

risky	arriscado de risco, perigoso aventurosa​,ativos de risco​,negócio arriscado negócio de risco empreendimento arriscado​,situação de risco​
purple	roxo púrpura violeta lilás​
nest	ninho agrupamento​,aninhado, agrupado ​

honorable	honroso honrado honorável honesto respeitável​,menção honrosa​
grounded	baseado enraizados fundado, imobilizada​,superfície aterrada​,ser fundamentada​
gene	gene​,geral gerais ampla comum​,general​
favour	favorecer​,favorito preferido predileto​,favorecida privilegiado preferido favorecido, preferenciais​,a favor de prep ​
electric	elétrico eléctrico​,elétrico eléctrico​,electricidade eletricidade​,eletricista ​

culture	cultura cultivo​,cultura empresarial cultura corporativa cultura da empresa cultura de empresa​,cultivado, culto criadas​,choque cultural choques culturais​
closest	mais próximo​,amigo mais próximo mais íntima amiga maior amiga mais fiel amiga​

breast	peito mama seio​,cancro da mama câncer de mama câncer mamário cancro de mama​,esterno​,leite materno​
breakdown	desagregação discriminação degradação quebra​,discriminação de custos repartição de custos​,colapso nervoso crise nervosa ataque de nervos​,repartição pormenorizada desagregação detalhada repartição detalhada descrição pormenorizada​
attempted	tentado, tentadas empreendida experimentada​,tentativa de homicídio tentativa de assassinato tentativa de assassínio​,tentativa de suicídio​,tentativa de golpe​

