			
capacete	/<span class="ipa dipa">ˈhel·mət</span>/	[sound:cambridge-helmet.mp3]	a hard hat that protects your head
			
ponto fraco,debilitado,falido,fracassado		[sound:cambridge-failing.mp3]	a fault or weakness
essência,ponto fundamental	/<span class="ipa dipa">ˈes·əns</span>/	[sound:cambridge-essence.mp3]	the basic or most important idea or quality of something
dose	/<span class="ipa dipa">doʊs</span>/	[sound:cambridge-dose.mp3]	a measured amount of medicine that is taken
diagnóstico	/<span class="ipa dipa">ˌdɑɪ·əɡˈnoʊ·sɪs</span>/	[sound:cambridge-diagnosis.mp3]	a doctor’s opinion of what is wrong with someone who is sick
			
			
intimidar,tiranizar,ameaçar,ato de intimidar/ameaçar (principalmente na escola),agressor,-ora	/<span class="ipa dipa">ˈbʊl·i</span>/	[sound:cambridge-bully.mp3]	to try to frighten someone who is smaller or weaker
companhia de aviação,linha aérea	/<span class="ipa dipa">ˈeərˌlɑɪn</span>/	[sound:cambridge-usairfa007.mp3]	a company that takes people and things to places in planes
			
anuário do colégio,anuário	/<span class="ipa dipa">ˈjɪr-</span>/	[sound:cambridge-uswwi__028.mp3]	a book published every year by a school, that gives information about the events and achievements of the previous year, and has pictures of the students
vários,diversos	/<span class="ipa dipa">ˈveər·i·əs</span>/	[sound:cambridge-various.mp3]	many different
triângulo,esquadro,triangular	/<span class="ipa dipa">ˈtrɑɪˌæŋ·ɡəl</span>/	[sound:cambridge-triangle.mp3]	a flat shape with three sides
tentador	/<span class="ipa dipa">ˈtemp·tɪŋ</span>/	[sound:cambridge-tempting.mp3]	Something that is tempting makes you want to have or do it.
estante,prateleira	/<span class="ipa dipa">ʃelf</span>/	[sound:cambridge-shelf.mp3]	a board used to put things on, often attached to a wall
			
fraudar,armar,equipar,plataforma petrolífera,perfuratriz		[sound:cambridge-rig.mp3]	to arrange dishonestly for the result of something, for example an election, to be changed
perseguição	/<span class="ipa dipa">pərˈsut</span>/	[sound:cambridge-pursuit.mp3]	the act of following someone or something to try to catch them
processo criminal	/<span class="ipa dipa">ˌprɑ·səˈkju·ʃən</span>/	[sound:cambridge-prosecution.mp3]	the process of prosecuting someone
			
possuir algo,possuído,endemoniado		[sound:cambridge-usporte020.mp3]	to own something or have something as a quality
parceria,participação	/<span class="ipa dipa">ˈpɑrt·nərˌʃɪp</span>/	[sound:cambridge-partnership.mp3]	a situation in which two people or organizations work together to achieve something
novembro	/<span class="ipa dipa">noʊˈvem·bər</span>/	[sound:cambridge-november.mp3]	the eleventh month of the year
			
			
			
humilde,humildemente	/<span class="ipa dipa">ˈhʌm·bəl</span>/	[sound:cambridge-humble.mp3]	not proud, or not believing that you are important
ávido,guloso,avarento,avidamente,gulosamente,avareza,gula,avidez	/<span class="ipa dipa">ˈɡri·di</span>/	[sound:cambridge-greedy.mp3]	wanting a lot more food, money, etc. than you need
			
			
			
completo,minucioso,perfeito	/<span class="ipa dipa">ˈθɜr·oʊ</span>, <span class="ipa dipa">ˈθʌr·oʊ</span>/	[sound:cambridge-thorough.mp3]	careful and covering every detail
coluna vertebral	/<span class="ipa dipa">spɑɪn</span>/	[sound:cambridge-spine.mp3]	a long line of bones in a person’s or animal’s back
espingarda	/<span class="ipa dipa">ˈʃɑːt-</span>/	[sound:cambridge-usshort005.mp3]	a long gun that fires a large number of small metal bullets at one time, designed for shooting birds and animals
imprudente,negligente,descuidado,temerário,imprudentemente,negligentemente	/<span class="ipa dipa">ˈrek·ləs</span>/	[sound:cambridge-reckless.mp3]	doing something dangerous and not caring about what might happen
			
			
psiquiátrico	/<span class="ipa dipa">ˌsɑɪ·kiˈæt·rɪk</span>/	[sound:cambridge-psychiatric.mp3]	relating to psychiatry
			
sem sentido		[sound:cambridge-meaningless.mp3]	having no meaning
			
			
travado,trancado,lotado	/<span class="ipa dipa">dʒæmd</span>/	[sound:cambridge-jammed.mp3]	unable to move
			
noivo	/<span class="ipa dipa">ˌfi·ɑnˈseɪ</span>, <span class="ipa dipa">fiˈɑn·seɪ</span>/	[sound:cambridge-fiance_01_00.mp3]	Your fiancé is the man that you are going to marry.
exposição,revelação,destaque,exposição prolongada ao frio,foto	/<span class="ipa dipa">-ˈspoʊ.ʒɚ</span>/	[sound:cambridge-exposure.mp3]	the fact of experiencing something or being affected by it because of being in a particular situation or place
exposição,objeto em exposição,expor,exibir	/<span class="ipa dipa">ɪɡˈzɪb·ɪt</span>/,/<span class="ipa dipa">ɪɡˈzɪb·ət</span>/	[sound:cambridge-exhibit.mp3]	a special collection of things that is shown to the public
evidentemente	/<span class="ipa dipa">ˈev·ɪ·dənt·li</span>, <span class="ipa dipa">ˈev·ɪˌdent·li</span>/	[sound:cambridge-evidently.mp3]	in a way that is easy to see
			
desprezo,desdém	/<span class="ipa dipa">kənˈtempt</span>/	[sound:cambridge-contempt.mp3]	a strong feeling that you do not respect someone or something
			
capacidade,aptidão,competência	/<span class="ipa dipa">kəˈpæs·ə·t̬i</span>/	[sound:cambridge-eus70693.mp3]	the largest amount that a container or building can hold
			
			
instar alguém a fazer algo,pedir com insistência que alguém faça algo,insistir que alguém faça algo,ímpeto,impulso,anseio,ânsia	/<span class="ipa dipa">ɜrdʒ</span>/	[sound:cambridge-urge.mp3]	to try to persuade someone to do something
trovão,trovejar	/<span class="ipa dipa">ˈθʌn·dər</span>/,/<span class="ipa dipa">ˈθʌn.dər</span>/	[sound:cambridge-thunder.mp3]	the loud noise in the sky that you hear during a storm
furto	/<span class="ipa dipa">θeft</span>/	[sound:cambridge-theft.mp3]	the action or crime of stealing something
			
			
embarque		[sound:cambridge-shipment.mp3]	a large amount of goods sent together to a place, or the act of sending them
tesoura	/<span class="ipa dipa">ˈsɪz·ərz</span>/	[sound:cambridge-scissors.mp3]	a tool for cutting paper, hair, etc. that you hold in your hand and that has two blades
			
			
proposta,proposição,fazer uma proposta indecorosa a	/<span class="ipa dipa">ˌprɑː.pə-</span>/	[sound:cambridge-proposition.mp3]	an offer or suggestion, usually in business
carregador,-ora de malas	/<span class="ipa dipa">ˈpɔr·t̬ər</span>/	[sound:cambridge-eus73653.mp3]	someone whose job is to carry other people’s bags in hotels, stations, etc.
			
combinando		[sound:cambridge-uscld00867.mp3]	having the same colour or pattern as something else
marinho,fuzileiro naval		[sound:cambridge-eus72911.mp3]	related to the sea or sea transport
			
			
			
			
herança,legado		[sound:cambridge-legacy.mp3]	money or property that you receive from someone after they die
tinta	/<span class="ipa dipa">ɪŋk</span>/	[sound:cambridge-ink.mp3]	a coloured liquid that you use for writing, printing, or drawing
			
			
granizo,chuva de pedra,chover granizo	/<span class="ipa dipa">heɪl</span>/	[sound:cambridge-hail.mp3]	small, hard balls of ice that fall from the sky like rain
			
padrinho	/<span class="ipa dipa">ˈɡɑdˌfɑ·ðər</span>/	[sound:cambridge-usb03169.mp3]	a man who is responsible for the moral and religious development of another person’s child
			
fundar,estabelecer	/<span class="ipa dipa">ɪˈstæb·lɪʃ</span>/	[sound:cambridge-eus71656.mp3]	to start a company or organization that will continue for a long time
do leste,oriental	/<span class="ipa dipa">ˈi·stərn</span>/	[sound:cambridge-eastern.mp3]	in or from the east part of an area
			
			
			
composto	/<span class="ipa dipa">ˈkɑmˌpɑʊnd</span>/	[sound:cambridge-compound_01_00.mp3]	consisting of two or more parts
			
mundial,por todo o mundo	/<span class="ipa dipa">ˌwɜrldˈwɑɪd</span>/	[sound:cambridge-eus75033.mp3]	in all parts of the world
			
sexualmente	/<span class="ipa dipa">ˈsek·ʃu·ə·li</span>/	[sound:cambridge-sexually.mp3]	in a way that relates to the activity of sex
sentimental,sentimentalismo	/<span class="ipa dipa">ˌsen·t̬əˈmen·t̬<span class="sp dsp">ə</span>l</span>/	[sound:cambridge-eus74158.mp3]	showing feelings such as sympathy, love, etc., especially in a silly way
			
			
			
			
marketing,compras	/<span class="ipa dipa">ˈmɑːr.kɪ.t̬ɪŋ</span>/	[sound:cambridge-marketing.mp3]	a job that involves encouraging people to buy a product or service
			
mandíbula,maxilar,cair o queixo de alguém	/<span class="ipa dipa">dʒɔ</span>/	[sound:cambridge-jaw.mp3]	either of the two bones in your mouth that contain your teeth
internar,médico,-a residente,estagiário,-a	/<span class="ipa dipa">-ˈtɝːn</span>/,/<span class="ipa dipa">-tɝːn</span>/	[sound:cambridge-intern.mp3]	to put someone in prison for political or military reasons, especially during a war
algemas	/<span class="ipa dipa">ˈhændˌkʌfs</span>/	[sound:cambridge-handcuffs.mp3]	two metal rings joined by a chain that are used for holding a prisoner’s hands together
			
			
			
interessante,divertido	/<span class="ipa dipa">ˌen·t̬ərˈteɪ·nɪŋ</span>/	[sound:cambridge-entertaining.mp3]	interesting and helping someone to have an enjoyable time
descoberta	/<span class="ipa dipa">dɪˈskʌv·ər·i</span>/	[sound:cambridge-discovery.mp3]	finding something or someone for the first time
berço	/<span class="ipa dipa">krɪb</span>/	[sound:cambridge-crib.mp3]	a bed with high sides for a baby
vagão,carruagem	/<span class="ipa dipa">ˈkær·ɪdʒ</span>/	[sound:cambridge-carriage.mp3]	one of the separate parts of a train where the people sit
barcaça	/<span class="ipa dipa">bɑrdʒ</span>/	[sound:cambridge-barge.mp3]	a long, narrow boat with a flat bottom that is used to carry things
			
			
embaixador,-ora	/<span class="ipa dipa">æmˈbæs·ə·dər</span>/	[sound:cambridge-ambassador.mp3]	an important person who officially represents his or her country in a different country
			
			
aba,aro,cigarro,a conta		[sound:cambridge-tab.mp3]	a small piece of paper, metal, etc. that is attached to something larger and is used for giving information, fastening, opening, etc.
			
			
sentado	/<span class="ipa dipa">ˈsiː.t̬ɪd</span>/	[sound:cambridge-usseals017.mp3]	sitting
			
			
rejeitar	/<span class="ipa dipa">rɪˈdʒekt</span>/	[sound:cambridge-reject_01_00.mp3]	to refuse to accept or agree with something
recomendação	/<span class="ipa dipa">ˌrek·ə·mənˈdeɪ·ʃən</span>/	[sound:cambridge-recommendation.mp3]	a suggestion or advice that someone or something is good, right, or suitable for a particular purpose
pensar,crer,avaliar	/<span class="ipa dipa">ˈrek·ən</span>/	[sound:cambridge-reckon.mp3]	to think that something is probably true
			
			
			
			
			
			
boiar,flutuar	/<span class="ipa dipa">floʊt</span>/	[sound:cambridge-float.mp3]	to stay on the surface of a liquid and not go under
abraçar,abraço	/<span class="ipa dipa">ɪmˈbreɪs</span>/	[sound:cambridge-eus75666.mp3]	to put your arms around someone
			
			
forma abreviada de “Washington”			written abbreviation for the US state of Washington: used in addresses
			
			
único,planta do pé,sola	/<span class="ipa dipa">soʊl</span>/	[sound:cambridge-sole.mp3]	only
			
			
restaurar	/<span class="ipa dipa">rɪˈstɔr</span>/	[sound:cambridge-restore.mp3]	to repair something old
			
população	/<span class="ipa dipa">ˌpɑ·pjəˈleɪ·ʃən</span>/	[sound:cambridge-population.mp3]	the number of people living in a particular area
PPE,profilaxia pós-exposição			abbreviation for post-exposure prophylaxis: treatment or actions taken to prevent harmful effects of a disease after someone has been exposed to (= risked infection by) the disease
azeitona	/<span class="ipa dipa">ˈɑ·lɪv</span>/	[sound:cambridge-eus75196.mp3]	a small, green or black fruit that is eaten or used to produce oil
agente da Real Polícia Montada do Canadá	/<span class="ipa dipa">ˈmaʊn.t̬i</span>/	[sound:cambridge-eus73101.mp3]	a member of the Royal Canadian Mounted Police
			
			
			
			
jipe	/<span class="ipa dipa">dʒip</span>/	[sound:cambridge-jeep.mp3]	a brand name for a type of strong car with big wheels that is used for driving over rough ground
			
			
			
			
			
faxineiro,-a	/<span class="ipa dipa">ˈkli·nər</span>/	[sound:cambridge-cleaner.mp3]	someone whose job is to clean houses, offices, and other places
animador,-ora	/<span class="ipa dipa">ˈtʃɪrˌliː.dɚ</span>/	[sound:cambridge-cheerleader.mp3]	(especially in America) a person, usually a woman or girl, who leads the crowd in shouting encouragement and supporting a team at a sports event
			
			
de madeira,de pau	/<span class="ipa dipa">ˈwʊd·<span class="sp dsp">ə</span>n</span>/	[sound:cambridge-wooden.mp3]	made of wood
desnecessário	/<span class="ipa dipa">ʌnˈnes·əˌser·i</span>/	[sound:cambridge-unnecessary.mp3]	not needed
maravilhoso,estonteante	/<span class="ipa dipa">ˈstʌn·ɪŋ</span>/	[sound:cambridge-stunning.mp3]	very beautiful
magro,esbelto,emagrecer	/<span class="ipa dipa">slɪm</span>/	[sound:cambridge-slim.mp3]	Someone who is slim is thin in an attractive way.
navios,navegação,transporte,embarque		[sound:cambridge-shipping.mp3]	ships considered as a group
perfume,fragrância	/<span class="ipa dipa">sent</span>/	[sound:cambridge-cent.mp3]	a nice smell
			
busca		[sound:cambridge-quest.mp3]	a long search for something that is difficult to find, or an attempt to achieve something difficult
			
elogiar,elogio	/<span class="ipa dipa">preɪz</span>/	[sound:cambridge-praise.mp3]	to say that someone or something is very good
apresentar,fazer uma pergunta,posar,fazer pose,pose	/<span class="ipa dipa">poʊz</span>/	[sound:cambridge-pose.mp3]	to cause something, especially a problem or difficulty
			
luxo	/<span class="ipa dipa">ˈlʌk·ʃər·i</span>, <span class="ipa dipa">ˈlʌɡ·ʒər·i</span>/	[sound:cambridge-luxury.mp3]	very expensive and beautiful things
soltar(-se)	/<span class="ipa dipa">ˈlu·sən</span>/	[sound:cambridge-loosen.mp3]	to become loose or make something loose
			
			
			
informação,informações	/<span class="ipa dipa">-foʊ</span>/	[sound:cambridge-info.mp3]	informal for  information 
cantar com os lábios fechados,zunir,zumbido	/<span class="ipa dipa">hʌm</span>/	[sound:cambridge-hum.mp3]	to sing without opening your mouth
			
assombrar,atormentar	/<span class="ipa dipa">hɔnt</span>/	[sound:cambridge-haunt.mp3]	If a ghost haunts a place, it appears there often.
			
amável,amavelmente	/<span class="ipa dipa">ˈɡreɪ·ʃəs</span>/	[sound:cambridge-gracious.mp3]	behaving in a pleasant and polite way
canalha	/<span class="ipa dipa">ɡɪt</span>/	[sound:cambridge-cald4us1002.mp3]	a person, especially a man, who is stupid or unpleasant
			
frota,esquadra	/<span class="ipa dipa">flit</span>/	[sound:cambridge-fleet.mp3]	a group of ships
serviço,incumbência,compra	/<span class="ipa dipa">ˈer·ənd</span>/	[sound:cambridge-errand.mp3]	a short journey to a place such as a shop to buy or do something for yourself or someone else
imperador	/<span class="ipa dipa">ˈem·pər·ər</span>/	[sound:cambridge-emperor.mp3]	a male ruler of an empire (= a group of countries that is ruled by one person or government)
			
			
			
			
aborto	/<span class="ipa dipa">əˈbɔr·ʃən</span>/	[sound:cambridge-abortion.mp3]	a medical operation to end a pregnancy
adorar,venerar,cultuar,culto	/<span class="ipa dipa">ˈwɜr·ʃɪp</span>/	[sound:cambridge-worship.mp3]	to show respect for a god by saying prayers
			
rígido,severo,austero,rigoroso	/<span class="ipa dipa">strɪkt</span>/	[sound:cambridge-strict.mp3]	A strict person makes sure that children or people working for them behave well, and does not allow them to break any rules.
esboço,esboçar	/<span class="ipa dipa">sketʃ</span>/	[sound:cambridge-sketch.mp3]	a simple picture that you draw quickly
			
			
			
médico,-a		[sound:cambridge-physician.mp3]	a medical doctor, especially one who has general skill and is not a surgeon
perímetro	/<span class="ipa dipa">-ˈrɪm.ə.t̬ɚ</span>/	[sound:cambridge-eus73503.mp3]	the outer edge of an area of land or the border around it
passagem	/<span class="ipa dipa">ˈpæs·ɪdʒ</span>/	[sound:cambridge-passage.mp3]	a long, thin space that connects one place to another
			
			
mero,simples,não mais do que	/<span class="ipa dipa">mɪər</span>/	[sound:cambridge-mere.mp3]	used to emphasize that something is not large or important
megabyte	/<span class="ipa dipa">meɡ</span>/	[sound:cambridge-usa31293.mp3]	informal for megabyte: used when talking about how much information a computer can store
			
			
			
			
intromissão,interferência	/<span class="ipa dipa">ˌɪn·t̬ərˈfɪər·əns</span>/	[sound:cambridge-eus72502.mp3]	attempts to interfere in a situation
			
			
graxa,gordura	/<span class="ipa dipa">ɡris</span>/	[sound:cambridge-grease.mp3]	a substance such as oil or fat
			
testemunha		[sound:cambridge-eyewitness.mp3]	a person who saw something happen, for example, a crime or an accident
entusiasmo	/<span class="ipa dipa">ɪnˈθu·ziˌæz·əm</span>/	[sound:cambridge-eus71572.mp3]	a feeling of interest and excitement about something
encontrar,deparar-se com	/<span class="ipa dipa">ɪnˈkɑʊn·t̬ər</span>/	[sound:cambridge-eus71529.mp3]	to experience something unpleasant
			
			
			
			
			
particípio passado de “shake”	/<span class="ipa dipa">ˈʃeɪ·kən</span>/	[sound:cambridge-shaken.mp3]	past participle of shake
			
			
			
portal	/<span class="ipa dipa">ˈpɔːr.t̬<span class="sp dsp">ə</span>l</span>/	[sound:cambridge-portal.mp3]	a page on the internet that allows people to get useful information, such as news and weather, and to find other websites
externo	/<span class="ipa dipa">ˈɑʊ·t̬ər</span>/	[sound:cambridge-eus75341.mp3]	on the edge or surface of something
nazista		[sound:cambridge-nazi.mp3]	a member of the National Socialist (German Workers’) Party, led by Adolf Hitler, which controlled Germany from 1933 to 1945
			
			
			
concreto,concretar,cobrir com concreto	/<span class="ipa dipa">ˈkɑn·krit</span>/	[sound:cambridge-concrete.mp3]	a wet mixture that is used in building and that becomes hard when it dries
			
			
			
cenoura	/<span class="ipa dipa">ˈkær·ət</span>/	[sound:cambridge-carat.mp3]	a long, thin, orange vegetable that grows in the ground
orientar-se,achar o rumo,desorientar-se,perder o rumo,rumo,porte,conduta	/<span class="ipa dipa">ˈber.ɪŋ</span>/	[sound:cambridge-bearing.mp3]	to discover your exact position
quintal	/<span class="ipa dipa">ˌbækˈjɑrd</span>/	[sound:cambridge-cus00136.mp3]	the area behind a house
acadêmico,academicamente,-a	/<span class="ipa dipa">ˌæk·əˈdem·ɪk</span>/	[sound:cambridge-academic.mp3]	related to education, schools, universities, etc.
			
sussurrar,cochichar,falar/dizer em voz baixa,sussurro	/<span class="ipa dipa">ˈhwɪs·pər</span>/	[sound:cambridge-whisper.mp3]	to speak very quietly so that other people cannot hear
volume,tomo	/<span class="ipa dipa">ˈvɑl·jum</span>, <span class="ipa dipa">ˈvɑl·jəm</span>/	[sound:cambridge-volume.mp3]	the level of sound made by a television, radio, etc.
			
			
			
sabotar,sabotagem	/<span class="ipa dipa">ˈsæb·əˌtɑʒ</span>/	[sound:cambridge-sabotage.mp3]	to damage or destroy something in order to prevent an enemy from using it
papa	/<span class="ipa dipa">poʊp</span>/	[sound:cambridge-pope.mp3]	the leader of the Roman Catholic Church
ervilha	/<span class="ipa dipa">pi</span>/	[sound:cambridge-p.mp3]	a small, round, green seed that people eat as a vegetable
			
carente,necessitado	/<span class="ipa dipa">ˈni·di</span>/	[sound:cambridge-needy.mp3]	Needy people do not have enough money.
gozar de,caçoar de,zombar de	/<span class="ipa dipa">mɑk</span>/	[sound:cambridge-mock.mp3]	to laugh at someone in a way that is not kind
mentor,-ora,treinar	/<span class="ipa dipa">-tɔːr</span>/	[sound:cambridge-mentor.mp3]	a person who gives a younger or less experienced person help and advice over a period of time, especially at work or school
			
			
			
			
			
			
			
			
punho,barra da calça virada,dar um tapa em	/<span class="ipa dipa">kʌf</span>/	[sound:cambridge-cuff.mp3]	the bottom part of a sleeve that goes around your wrist
civilização	/<span class="ipa dipa">ˌsɪv·ə·ləˈzeɪ·ʃən</span>/	[sound:cambridge-civilization.mp3]	the way that people live together, with laws to control their behaviour, education, and a government
			
brisa	/<span class="ipa dipa">briz</span>/	[sound:cambridge-breeze.mp3]	a gentle wind
			
			
delicioso	/<span class="ipa dipa">ˈjʌm·i</span>/	[sound:cambridge-yummy.mp3]	If food or drink is yummy, it tastes very good.
			
			
			
			
válido,validade	/<span class="ipa dipa">ˈvæl·ɪd</span>/	[sound:cambridge-valid.mp3]	A valid ticket or document is legally acceptable.
			
			
raramente	/<span class="ipa dipa">ˈreər·li</span>/	[sound:cambridge-rarely.mp3]	not often
rabino	/<span class="ipa dipa">ˈræb·ɑɪ</span>/	[sound:cambridge-rabbi.mp3]	a leader and teacher in the Jewish religion
peça,pegadinha		[sound:cambridge-prank.mp3]	a trick that is intended to be funny but not to cause harm or damage
			
antipático,irritante,odioso,detestável	/<span class="ipa dipa">əbˈnɑk·ʃəs</span>/	[sound:cambridge-eus75109.mp3]	very unpleasant or rude
			
			
melhorar	/<span class="ipa dipa">ɪmˈpruv</span>/	[sound:cambridge-improve.mp3]	to get better or to make something better
			
pelo presente	/<span class="ipa dipa">ˌhɪr-</span>/	[sound:cambridge-hereby.mp3]	with these words or with this action
			
			
			
			
porão	/<span class="ipa dipa">ˈsel·ər</span>/	[sound:cambridge-eus70745.mp3]	a room under the floor of a building
			
			
vazio,inválido,desprovido de algo,invalidar		[sound:cambridge-void.mp3]	a large hole or empty space
			
tomate	/<span class="ipa dipa">təˈmeɪ·t̬oʊ</span>/	[sound:cambridge-usb03206.mp3]	a soft, round, red fruit eaten in salads or as a vegetable
substância	/<span class="ipa dipa">ˈsʌb·stəns</span>/	[sound:cambridge-substance.mp3]	a solid, liquid, or gas
estrangular	/<span class="ipa dipa">ˈstræŋ·ɡəl</span>/	[sound:cambridge-strangle.mp3]	to kill someone by pressing their throat
azedo,acidez,azedume	/<span class="ipa dipa">sɑʊər</span>/	[sound:cambridge-sour.mp3]	having a sharp taste like a lemon, and not sweet
habilidade,destreza	/<span class="ipa dipa">skɪl</span>/	[sound:cambridge-skill.mp3]	the ability to do an activity or job well, especially because you have done it many times
			
comprar,adquirir,compra	/<span class="ipa dipa">ˈpɜr·tʃəs</span>/	[sound:cambridge-purchase.mp3]	to buy something
nativo,natal,natural	/<span class="ipa dipa">ˈneɪ·t̬ɪv</span>/	[sound:cambridge-native.mp3]	Your native town or country is the place where you were born.
			
máximo	/<span class="ipa dipa">ˈmæk·sə·məm</span>/	[sound:cambridge-maximum.mp3]	The maximum amount of something is the largest amount that is allowed or possible.
intrometido	/<span class="ipa dipa">ˌɪn.t̬ɚˈfɪr.ɪŋ</span>/	[sound:cambridge-usintel026.mp3]	An interfering person gets involved in other people’s lives in an unwanted and annoying way.
			
			
ficção	/<span class="ipa dipa">ˈfɪk·ʃən</span>/	[sound:cambridge-fiction.mp3]	books and stories about imaginary people and events
exótico	/<span class="ipa dipa">ɪɡˈzɑ·t̬ɪk</span>/	[sound:cambridge-exotic.mp3]	unusual, interesting, and often foreign
			
ortografia americana de “coloured”	/<span class="ipa dipa">-ɚd</span>/	[sound:cambridge-colored.mp3]	US spelling of  coloured 
clareira	/<span class="ipa dipa">ˈklɪr.ɪŋ</span>/	[sound:cambridge-clearing.mp3]	an area in a wood or forest from which trees and bushes have been removed
civil	/<span class="ipa dipa">səˈvɪl·jən</span>/	[sound:cambridge-civilian.mp3]	someone who is not a member of a military organization or the police
			
			
			
			
butique		[sound:cambridge-boutique.mp3]	a small shop that sells fashionable clothes, shoes, jewellery, etc.
			
			
comércio,comércio de títulos,negociações em bolsa		[sound:cambridge-ustrade003.mp3]	the activity of buying and selling goods and/or services
terraço,varanda,uma fileira de casas	/<span class="ipa dipa">ˈter·əs</span>/	[sound:cambridge-terrace.mp3]	a flat area outside a house, restaurant, etc. where you can sit
			
alto-falante,orador,-ora,falante	/<span class="ipa dipa">ˈspi·kər</span>/	[sound:cambridge-speaker.mp3]	the part of a radio, music player, etc. that the sound comes out of
fumê,defumado	/<span class="ipa dipa">smoʊkt</span>/	[sound:cambridge-usslutt029.mp3]	Smoked glass or a smoked window has been made darker, as if by smoke.
			
semente	/<span class="ipa dipa">sid</span>/	[sound:cambridge-cede.mp3]	a small round thing that a new plant can grow from
			
			
som feito pelo pato,grasnar	/<span class="ipa dipa">kwæk</span>/	[sound:cambridge-quack.mp3]	the sound made by a duck (= a water bird)
			
preliminar,preâmbulo	/<span class="ipa dipa">-ə.ner-</span>/	[sound:cambridge-preliminary.mp3]	coming before a more important action or event, especially introducing or preparing for it
			
pacto	/<span class="ipa dipa">pækt</span>/	[sound:cambridge-packed.mp3]	a formal agreement between two people or groups of people
destacado,excepcional	/<span class="ipa dipa">ˌɑʊtˈstæn·dɪŋ</span>/	[sound:cambridge-eus75381.mp3]	excellent and much better than most
			
			
nó,dar nó em	/<span class="ipa dipa">nɑt</span>/	[sound:cambridge-knot.mp3]	a place where pieces of string, rope, etc. have been tied together
catchup,molho de tomate condimentado	/<span class="ipa dipa">ˈketʃ·əp</span>/	[sound:cambridge-eus72673.mp3]	a cold, red sauce made from tomatoes
			
			
			
			
moeda	/<span class="ipa dipa">kɔɪn</span>/	[sound:cambridge-coin.mp3]	a flat, round piece of metal used as money
volta,circuito	/<span class="ipa dipa">ˈsɝː-</span>/	[sound:cambridge-circuit.mp3]	something shaped approximately like a circle, especially a route, path, or sports track that starts and ends in the same place
			
ajudar,auxiliar,assistir	/<span class="ipa dipa">əˈsɪst</span>/	[sound:cambridge-assist.mp3]	to help
administração,gestão	/<span class="ipa dipa">ədˌmɪn·əˈstreɪ·ʃən</span>/	[sound:cambridge-administration.mp3]	the things that you have to do to manage the work of an organization
			
violeta	/<span class="ipa dipa">ˈvɑɪ·ə·lət</span>/	[sound:cambridge-eus74860.mp3]	a small plant with a small, purple flower
tenso		[sound:cambridge-uptight.mp3]	worried or nervous and not able to relax
			
			
apavorante	/<span class="ipa dipa">ˈter.əˌfɑɪ·ɪŋ</span>/	[sound:cambridge-terrifying.mp3]	very frightening
tirar sarro de	/<span class="ipa dipa">tiz</span>/	[sound:cambridge-tease.mp3]	to laugh at someone or say bad things to them
			
			
pântano,charco	/<span class="ipa dipa">swɑmp</span>/	[sound:cambridge-swamp.mp3]	an area of very wet, soft land
			
rejeição,recusa	/<span class="ipa dipa">rɪˈdʒek·ʃən</span>/	[sound:cambridge-uszzzzd101.mp3]	the act of refusing to accept or agree with something
reflexo,um reflexo de algo	/<span class="ipa dipa">rɪˈflek·ʃən</span>/	[sound:cambridge-reflection.mp3]	the image of something in a mirror, on a shiny surface, etc.
			
			
			
parcialmente,em parte	/<span class="ipa dipa">ˈpɑrt·li</span>/	[sound:cambridge-partly.mp3]	to some degree but not completely
			
			
			
jurisdição	/<span class="ipa dipa">ˌdʒʊr.ɪs-</span>/	[sound:cambridge-jurisdiction.mp3]	the authority of a court or official organization to make decisions and judgments
			
			
engano,engodo	/<span class="ipa dipa">dɪˈsep·ʃən</span>/	[sound:cambridge-deception.mp3]	the act of deceiving someone by making them believe something that is not true
crucial,crucialmente	/<span class="ipa dipa">ˈkru·ʃəl</span>/	[sound:cambridge-crucial.mp3]	extremely important or necessary
deputado,-a federal	/<span class="ipa dipa">ˈkɑːŋ.ɡres.mən</span>/	[sound:cambridge-cus00470.mp3]	a man who belongs to a congress, especially a member of the US House of Representatives
de queijo,com cheiro de queijo		[sound:cambridge-cheesy.mp3]	tasting like or of cheese
			
			
chegada,desembarque,recém-chegado,-a	/<span class="ipa dipa">əˈrɑɪ·vəl</span>/	[sound:cambridge-arrival.mp3]	the act of someone or something coming to a place
			
			
coadjuvante,secundário	/<span class="ipa dipa">səˈpɔːr.t̬ɪŋ</span>/	[sound:cambridge-ussuper110.mp3]	not the most important actor or part in a film or play
			
passado de “shake”	/<span class="ipa dipa">ʃʊk</span>/	[sound:cambridge-shook.mp3]	past tense of shake
			
escavar	/<span class="ipa dipa">skup</span>/	[sound:cambridge-scoop.mp3]	to remove something from a container using a spoon, your curved hands, etc.
fita	/<span class="ipa dipa">ˈrɪb·ən</span>/	[sound:cambridge-ribbon.mp3]	a long, thin piece of cloth that is used for decoration
reservar,reserva,de reserva	/<span class="ipa dipa">rɪˈzɜrv</span>/	[sound:cambridge-reserve.mp3]	to arrange to have a seat on a plane, a room in a hotel, etc.
ataque,batida,atacar,dar uma batida	/<span class="ipa dipa">reɪd</span>/	[sound:cambridge-raid.mp3]	a sudden attack on a place by soldiers
noção	/<span class="ipa dipa">ˈnoʊ·ʃən</span>/	[sound:cambridge-notion.mp3]	an idea or belief
			
			
