particípio passado de “choose”	/<span class="ipa dipa">ˈtʃoʊ·zən</span>/	[sound:3001-4000-cambridge-chosen.mp3]	past participle of choose
			
particípio passado de “show”	/<span class="ipa dipa">ʃoʊn</span>/	[sound:3001-4000-cambridge-shown.mp3]	past participle of show
			
			
abandonado	/<span class="ipa dipa">əˈbæn·dənd</span>/	[sound:3001-4000-cambridge-abandoned.mp3]	left empty or not working
			
			
porcelana,louça	/<span class="ipa dipa">ˈtʃɑɪ·nə</span>/	[sound:3001-4000-cambridge-china.mp3]	the hard substance that plates, cups, bowls, etc. are made from
			
			
ordem do dia,pauta	/<span class="ipa dipa">əˈdʒen·də</span>/	[sound:3001-4000-cambridge-eus70118.mp3]	a list of subjects that people will discuss at a meeting
			
caça	/<span class="ipa dipa">-t̬ɪŋ</span>/	[sound:3001-4000-cambridge-hunting.mp3]	chasing and killing an animal or bird for food, sport, or profit
passado de “begin”	/<span class="ipa dipa">bɪˈɡæn</span>/	[sound:3001-4000-cambridge-began_begin.mp3]	past tense of begin
			
série,seriado	/<span class="ipa dipa">ˈsɪər·iz</span>/	[sound:3001-4000-cambridge-series.mp3]	a group of television or radio programmes that have the same main characters or deal with the same subject
literalmente,ao pé da letra,realmente	/<span class="ipa dipa">ˈlɪt̬·ər·ə·li</span>/	[sound:3001-4000-cambridge-literally.mp3]	having the original meaning of a word or phrase
propor,fazer uma proposta,sugerir,pedir a mão,propor-se a fazer algo	/<span class="ipa dipa">prəˈpoʊz</span>/	[sound:3001-4000-cambridge-propose.mp3]	to suggest a plan or action
			
honestidade	/<span class="ipa dipa">ˈɑ·nə·sti</span>/	[sound:3001-4000-cambridge-honesty.mp3]	the quality of being honest
basquetebol,bola de basquete	/<span class="ipa dipa">ˈbæs·kɪtˌbɔl</span>/	[sound:3001-4000-cambridge-basketball.mp3]	a game in which two teams try to win points by throwing a ball through a high net
debaixo,embaixo de	/<span class="ipa dipa">ˌʌn·dərˈniθ</span>/	[sound:3001-4000-cambridge-underneath.mp3]	under something
			
soldado	/<span class="ipa dipa">ˈsoʊl·dʒər</span>/	[sound:3001-4000-cambridge-soldier.mp3]	a person in an army
			
molho	/<span class="ipa dipa">sɔs</span>/	[sound:3001-4000-cambridge-sauce.mp3]	a liquid that you put on food to add flavour
resenha,crítica,revisão,fazer uma crítica de,repassar,rever	/<span class="ipa dipa">rɪˈvju</span>/	[sound:3001-4000-cambridge-review.mp3]	a piece of writing in a newspaper that gives an opinion about a new book, movie, etc.
			
			
palestra,dar aulas,proferir palestras	/<span class="ipa dipa">ˈlek·tʃər</span>/	[sound:3001-4000-cambridge-lecture.mp3]	a talk to a group of people about a subject
			
oitenta,octogésimo	/<span class="ipa dipa">ˈeɪ·t̬i</span>/	[sound:3001-4000-cambridge-eighty.mp3]	the number 80
conhaque	/<span class="ipa dipa">ˈbræn·di</span>/	[sound:3001-4000-cambridge-brandy.mp3]	a strong alcoholic drink made from wine
			
			
			
particípio passado de “tear”	/<span class="ipa dipa">tɔrn</span>/	[sound:3001-4000-cambridge-torn.mp3]	past participle of tear
chocado	/<span class="ipa dipa">ʃɑkt</span>/	[sound:3001-4000-cambridge-shocked.mp3]	very surprised and upset
alívio	/<span class="ipa dipa">rɪˈlif</span>/	[sound:3001-4000-cambridge-relief.mp3]	the good feeling that you have when something bad stops or does not happen
			
			
			
golfe	/<span class="ipa dipa">ɡɑlf</span>/	[sound:3001-4000-cambridge-golf.mp3]	a game you play by hitting a small ball with a long, thin stick into holes on a large area of grass
			
			
balcão (de loja,de banco,etc.),tampo de cozinha,superfície de trabalho	/<span class="ipa dipa">ˈkɑʊn·t̬ər</span>/	[sound:3001-4000-cambridge-eus71038.mp3]	the place in a shop, bank, etc. where people are served
			
			
projeto,planejamento,desenho,design,projetar,desenhar,ser destinado para (fazer) algo	/<span class="ipa dipa">dɪˈzɑɪn</span>/	[sound:3001-4000-cambridge-design.mp3]	the way in which something is planned and made
círculo	/<span class="ipa dipa">ˈsɜr·kəl</span>/	[sound:3001-4000-cambridge-circle.mp3]	a round, flat shape like the letter O
			
transferir,transferência	/<span class="ipa dipa">trænsˈfɜr</span>/	[sound:3001-4000-cambridge-eus74604.mp3]	to move someone or something from one place to another
			
resposta	/<span class="ipa dipa">rɪˈspɑns</span>/	[sound:3001-4000-cambridge-response.mp3]	an answer or reaction to something that has been said or done
canal	/<span class="ipa dipa">ˈtʃæn·<span class="sp dsp">ə</span>l</span>/	[sound:3001-4000-cambridge-channel.mp3]	a number on a television that you choose in order to watch a programme
cópia de segurança,backup,apoio,suporte,reserva	/<span class="ipa dipa">ˈbækˌʌp</span>/	[sound:3001-4000-cambridge-eus70419.mp3]	an extra copy of computer information
identidade	/<span class="ipa dipa">ɑɪˈden·t̬ə·t̬i</span>/	[sound:3001-4000-cambridge-eus72306.mp3]	who someone is
			
campus (universitário)	/<span class="ipa dipa">ˈkæm·pəs</span>/	[sound:3001-4000-cambridge-campus.mp3]	the land and buildings belonging to a college or university
espião,espiã,espionar,espiar	/<span class="ipa dipa">spɑɪ</span>/	[sound:3001-4000-cambridge-spy.mp3]	someone who secretly tries to find information about a person, country, etc.
noventa,nonagésimo	/<span class="ipa dipa">ˈnɑɪn·t̬i</span>/	[sound:3001-4000-cambridge-ninety.mp3]	the number 90
			
guia,guiar,orientar	/<span class="ipa dipa">ɡɑɪd</span>/	[sound:3001-4000-cambridge-guide.mp3]	someone whose job is to show interesting places to visitors
			
			
convés,tombadilho,piso,maço de cartas,deque,plataforma	/<span class="ipa dipa">dek</span>/	[sound:3001-4000-cambridge-deck.mp3]	one of the floors of a ship, bus, or plane
biológico	/<span class="ipa dipa">ˌbɑɪ·əˈlɑ·dʒɪ·kəl</span>/	[sound:3001-4000-cambridge-biological.mp3]	connected with the natural processes of living things, such as plants and animals
			
			
			
desimportante,pequeno,leve	/<span class="ipa dipa">ˈmɑɪ·nər</span>/	[sound:3001-4000-cambridge-miner.mp3]	not important or serious
facilidade,à vontade,aliviar(-se)	/<span class="ipa dipa">iz</span>/	[sound:3001-4000-cambridge-ease.mp3]	If you do something with ease, it is very easy for you to do it.
andar furtivamente	/<span class="ipa dipa">krip</span>/	[sound:3001-4000-cambridge-creep.mp3]	to move very quietly and carefully
			
garçonete	/<span class="ipa dipa">ˈweɪ·trəs</span>/	[sound:3001-4000-cambridge-uscld01923.mp3]	a woman who works in a restaurant, bringing food to customers
			
			
telefone,telefonar para	/<span class="ipa dipa">ˈtel·əˌfoʊn</span>/	[sound:3001-4000-cambridge-telephone.mp3]	a piece of equipment that is used to talk to someone who is in another place
			
			
			
			
			
coçar,riscar,arranhar,risco,arranhão,do começo	/<span class="ipa dipa">skrætʃ</span>/	[sound:3001-4000-cambridge-scratch.mp3]	to rub your skin with your nails
			
			
flor	/<span class="ipa dipa">flɑʊər</span>/	[sound:3001-4000-cambridge-flower.mp3]	the attractive coloured part of a plant where the seeds grow
acenar,tremular,ondear,ondular,onda,aceno	/<span class="ipa dipa">weɪv</span>/	[sound:3001-4000-cambridge-waive.mp3]	to put your hand up and move it from side to side in order to attract someone’s attention or to say goodbye
			
			
real	/<span class="ipa dipa">ˈrɔɪ·əl</span>/	[sound:3001-4000-cambridge-royal.mp3]	relating to a queen or king and their family
			
			
			
			
			
autor,-ora,escritor	/<span class="ipa dipa">ˈrɑɪ·t̬ər</span>/	[sound:3001-4000-cambridge-writer.mp3]	someone whose job is writing books, stories, articles, etc.
recepção,festa (de casamento)	/<span class="ipa dipa">rɪˈsep·ʃən</span>/	[sound:3001-4000-cambridge-reception.mp3]	the place in a hotel or office building where people go when they arrive
afixar,prender,alfinete,alfinetar	/<span class="ipa dipa">pɪn</span>/	[sound:3001-4000-cambridge-pin.mp3]	a thin piece of metal with a sharp point used to fasten pieces of cloth together or to fasten an object to cloth
opa!,puxa!	/<span class="ipa dipa">ʊps</span>, <span class="ipa dipa">ups</span>/	[sound:3001-4000-cambridge-eus75224.mp3]	something you say when you do something slightly wrong
			
cliente (de restaurante),lanchonete	/<span class="ipa dipa">-nɚ</span>/	[sound:3001-4000-cambridge-diner.mp3]	someone who is eating a meal, especially in a restaurant
aborrecido,irritante,maçante,incômodo	/<span class="ipa dipa">əˈnɔɪ·ɪŋ</span>/	[sound:3001-4000-cambridge-annoying.mp3]	making you feel a little angry
			
			
gol,meta	/<span class="ipa dipa">ɡoʊl</span>/	[sound:3001-4000-cambridge-goal.mp3]	a point scored in sports such as football by sending a ball into a particular area, such as between two posts
conselho,câmara	/<span class="ipa dipa">ˈkɑʊn·səl</span>/	[sound:3001-4000-cambridge-council.mp3]	a group of people who are chosen to control a town, city, or area
massa,uma grande quantidade (de),um monte (de),missa,de massa	/<span class="ipa dipa">mæs</span>/	[sound:3001-4000-cambridge-mass.mp3]	a lot of something together, with no clear shape
capacidade,habilidade	/<span class="ipa dipa">əˈbɪl·ə·t̬i</span>/	[sound:3001-4000-cambridge-eus70013.mp3]	the skill or qualities that you need to do something
sargento	/<span class="ipa dipa">ˈsɑr·dʒənt</span>/	[sound:3001-4000-cambridge-sergeant.mp3]	an officer of low rank in the police
			
internacional,internacionalmente	/<span class="ipa dipa">ˌɪn·t̬ərˈnæʃ·ə·n<span class="sp dsp">ə</span>l</span>/	[sound:3001-4000-cambridge-eus72524.mp3]	relating to or involving two or more countries
id	/<span class="ipa dipa">ɪd</span>/	[sound:3001-4000-cambridge-eus72303.mp3]	in psychoanalysis, the deepest part of the unconscious mind that represents the most basic natural human needs and emotions such as hunger, anger, and the wish for pleasure
			
apresentação,concerto	/<span class="ipa dipa">ɡɪɡ</span>/	[sound:3001-4000-cambridge-usgesta024.mp3]	a concert where music is performed
			
explosão,rajada de vento,a toda	/<span class="ipa dipa">blæst</span>/	[sound:3001-4000-cambridge-blast.mp3]	an explosion
básico,fundamental	/<span class="ipa dipa">ˈbeɪ·sɪk</span>/	[sound:3001-4000-cambridge-basic.mp3]	being the main or most important part of something
asa,ala	/<span class="ipa dipa">wɪŋ</span>/	[sound:3001-4000-cambridge-wing.mp3]	one of the two parts that a bird or insect uses to fly
tradição	/<span class="ipa dipa">trəˈdɪʃ·ən</span>/	[sound:3001-4000-cambridge-tradition.mp3]	a custom or way of behaving that has continued for a long time in a group of people
toalha	/<span class="ipa dipa">ˈtɑʊ·əl</span>/	[sound:3001-4000-cambridge-towel.mp3]	a soft piece of cloth or paper that you use for drying yourself
			
			
			
palhaço	/<span class="ipa dipa">klɑʊn</span>/	[sound:3001-4000-cambridge-clown.mp3]	someone with funny clothes and a painted face, who makes people laugh by being silly
esfregar	/<span class="ipa dipa">rʌb</span>/	[sound:3001-4000-cambridge-rub.mp3]	to press your hand or a cloth on a surface and move it backwards and forwards
			
hábito,costume	/<span class="ipa dipa">ˈhæb·ɪt</span>/	[sound:3001-4000-cambridge-eus75781.mp3]	something that you often do, almost without thinking about it
			
criatura	/<span class="ipa dipa">ˈkri·tʃər</span>/	[sound:3001-4000-cambridge-creature.mp3]	anything that lives but is not a plant
			
			
			
romper(-se),quebrar(-se),falar brusca e asperamente,morder,dar dentada,estalo,foto,fecho	/<span class="ipa dipa">snæp</span>/	[sound:3001-4000-cambridge-snap.mp3]	If something long and thin snaps, it breaks making a short, loud sound, and if you snap it, you break it, making a short, loud sound.
			
reagir	/<span class="ipa dipa">riˈækt</span>/	[sound:3001-4000-cambridge-react.mp3]	to say, do, or feel something because of something else that has been said or done
principal,sumo,excelente,de excelente qualidade,flor da idade,auge,preparar,aplicar a primeira demão		[sound:3001-4000-cambridge-prime.mp3]	main or most important
paranoico	/<span class="ipa dipa">ˈpær·əˌnɔɪd</span>/	[sound:3001-4000-cambridge-paranoid.mp3]	having paranoia
ritmo,passo,andar compassadamente	/<span class="ipa dipa">peɪs</span>/	[sound:3001-4000-cambridge-pace.mp3]	the speed at which someone walks or runs
			
			
			
			
dália	/<span class="ipa dipa">ˈdeɪl.jə</span>/	[sound:3001-4000-cambridge-eus71132.mp3]	a brightly coloured garden flower with long, thin petals in a shape like a ball
terapeuta	/<span class="ipa dipa">ˈθer·ə·pɪst</span>/	[sound:3001-4000-cambridge-therapist.mp3]	someone whose job is to treat a particular type of mental or physical illness
comentário,comentar,fazer comentários	/<span class="ipa dipa">ˈkɑ·ment</span>/	[sound:3001-4000-cambridge-comment.mp3]	something that you say or write that shows your opinion
carregado	/<span class="ipa dipa">tʃɑːrdʒd</span>/	[sound:3001-4000-cambridge-charged.mp3]	(of arguments or subjects) causing strong feelings and differences of opinion or, more generally, filled with emotion or excitement
imposto,taxar,tributar	/<span class="ipa dipa">tæks</span>/	[sound:3001-4000-cambridge-tax.mp3]	money that you have to pay to the government from what you earn or when you buy things
afundar,soçobrar,cair com toda a força,pia	/<span class="ipa dipa">sɪŋk</span>/	[sound:3001-4000-cambridge-cus01855.mp3]	to go down or make something go down under the surface of water and not come back up
repórter	/<span class="ipa dipa">rɪˈpɔr·t̬ər</span>/	[sound:3001-4000-cambridge-reporter.mp3]	someone whose job is to discover information about news events and describe them on television, radio, or in a newspaper
			
			
prioridade,dar prioridade a algo,ter a prioridade (sobre algo)	/<span class="ipa dipa">prɑɪˈɔr·ə·t̬i</span>/	[sound:3001-4000-cambridge-eus73716.mp3]	something that is very important and that must be dealt with before other things
			
			
ganhar,aumentar,ganho	/<span class="ipa dipa">ɡeɪn</span>/	[sound:3001-4000-cambridge-gain.mp3]	to get something good
passado e particípio passado de “feed”	/<span class="ipa dipa">fed</span>/	[sound:3001-4000-cambridge-fed.mp3]	past tense and past participle of feed
			
armazém,depósito	/<span class="ipa dipa">ˈweərˌhɑʊs</span>/	[sound:3001-4000-cambridge-warehouse.mp3]	a large building for keeping things that are going to be sold
virgem	/<span class="ipa dipa">ˈvɜr·dʒɪn</span>/	[sound:3001-4000-cambridge-virgin.mp3]	someone who has never had sex
tímido,timidamente,timidez	/<span class="ipa dipa">ʃɑɪ</span>/	[sound:3001-4000-cambridge-shy.mp3]	not confident, especially about meeting new people
padrão,padronagem,receita	/<span class="ipa dipa">ˈpæt̬·ərn</span>/	[sound:3001-4000-cambridge-eus73455.mp3]	a design of lines, shapes, colours, etc.
lealdade,devoção	/<span class="ipa dipa">ˈlɔɪ·əl·ti</span>/	[sound:3001-4000-cambridge-loyalty.mp3]	the quality of always liking and supporting someone or something
inspetor,-ora,oficial de polícia	/<span class="ipa dipa">ɪnˈspek·tər</span>/	[sound:3001-4000-cambridge-inspector.mp3]	someone whose job is to visit places and see if things are being done correctly
			
vela	/<span class="ipa dipa">ˈkæn·d<span class="sp dsp">ə</span>l</span>/	[sound:3001-4000-cambridge-candle.mp3]	a stick of wax with string inside it that you burn to make light
agradável,simpático,prazerosamente,agradavelmente	/<span class="ipa dipa">ˈplez·ənt</span>/	[sound:3001-4000-cambridge-pleasant.mp3]	good or enjoyable
os meios de comunicação,a mídia,plural de “medium”		[sound:3001-4000-cambridge-media.mp3]	the internet, newspapers, magazines, television, etc., considered as a group
			
duque	/<span class="ipa dipa">duk</span>/	[sound:3001-4000-cambridge-duke.mp3]	a man who has a very high social rank in some European countries
castelo	/<span class="ipa dipa">ˈkæs·əl</span>/	[sound:3001-4000-cambridge-castle.mp3]	a large, strong building that was built in the past to protect the people inside from being attacked
			
			
permanente	/<span class="ipa dipa">ˈpɜr·mə·nənt</span>/	[sound:3001-4000-cambridge-permanent.mp3]	continuing always or for a long time
			
financeiro,sob o ponto de vista financeiro	/<span class="ipa dipa">fɑɪˈnæn·ʃəl</span>/	[sound:3001-4000-cambridge-eus71825.mp3]	relating to money or how money is used
exigência,demanda,procura,(muito) solicitado,procurado,exigir,precisar,requerer	/<span class="ipa dipa">dɪˈmænd</span>/	[sound:3001-4000-cambridge-eus75565.mp3]	a strong request or need for something
			
cesta	/<span class="ipa dipa">ˈbæs·kɪt</span>/	[sound:3001-4000-cambridge-basket.mp3]	a container for carrying things, made of thin pieces of plastic, metal, or wood
agredir,agressão	/<span class="ipa dipa">əˈsɔlt</span>/	[sound:3001-4000-cambridge-assault.mp3]	to attack someone
			
tender a fazer algo,ter tendência a fazer algo	/<span class="ipa dipa">tend</span>/	[sound:3001-4000-cambridge-tend.mp3]	to often do a particular thing
			
motivo	/<span class="ipa dipa">ˈmoʊ·t̬ɪv</span>/	[sound:3001-4000-cambridge-eus73095.mp3]	a reason for doing something
			
inconsciente	/<span class="ipa dipa">ʌnˈkɑn·ʃəs</span>/	[sound:3001-4000-cambridge-unconscious.mp3]	in a state as though you are sleeping, for example because you have been hit on the head
treinado,adestrado	/<span class="ipa dipa">treɪnd</span>/	[sound:3001-4000-cambridge-ustrade013.mp3]	having been prepared for a particular job or activity, by learning skills, getting qualifications, etc.
			
			
museu	/<span class="ipa dipa">mjʊˈzi·əm</span>/	[sound:3001-4000-cambridge-museum.mp3]	a building where you can look at important objects connected with art, history, or science
			
beco,viela,ruela	/<span class="ipa dipa">ˈæl·i</span>/	[sound:3001-4000-cambridge-alley.mp3]	a narrow street between buildings
			
			
gama,cadeia,faixa,escala,alcance,extensão	/<span class="ipa dipa">reɪndʒ</span>/	[sound:3001-4000-cambridge-range.mp3]	a group of different things of the same general type
sesta,cochilo	/<span class="ipa dipa">næp</span>/	[sound:3001-4000-cambridge-nap.mp3]	a short sleep, especially during the day
misterioso,misteriosamente	/<span class="ipa dipa">mɪˈstɪər·i·əs</span>/	[sound:3001-4000-cambridge-mysterious.mp3]	strange and not explained or understood
infeliz,desgostoso,infelizmente,desgraçadamente,infelicidade,desgraça	/<span class="ipa dipa">ʌnˈhæp·i</span>/	[sound:3001-4000-cambridge-unhappy.mp3]	sad
tom,timbre	/<span class="ipa dipa">toʊn</span>/	[sound:3001-4000-cambridge-tone.mp3]	the quality of a sound, especially of someone’s voice
			
			
			
liberdade,direitos,privilégios	/<span class="ipa dipa">ˈlɪb·ər·t̬i</span>/	[sound:3001-4000-cambridge-eus72777.mp3]	the freedom to live, work, and travel as you want to
estalido,estrondo,golpe,batida forte,franja,golpear,bater	/<span class="ipa dipa">bæŋ</span>/	[sound:3001-4000-cambridge-bang.mp3]	a sudden loud noise
prêmio,concessão,conceder,premiar	/<span class="ipa dipa">əˈwɔrd</span>/	[sound:3001-4000-cambridge-award.mp3]	a prize given to someone for something good they have done
			
			
carregado,pergunta tendenciosa,endinheirado,mamado,bêbado	/<span class="ipa dipa">ˈloʊ-</span>/	[sound:3001-4000-cambridge-loaded.mp3]	A loaded gun has bullets in it.
intestino,pança,tripas,sentimento instintivo,reação instintiva,o instinto,fibra,destruir o interior de,eviscerar,retirar as tripas de		[sound:3001-4000-cambridge-gut.mp3]	the long tube in the body of a person or animal, through which food moves during the process of digesting food
			
infância	/<span class="ipa dipa">ˈtʃɑɪld·hʊd</span>/	[sound:3001-4000-cambridge-childhood.mp3]	the part of your life when you are a child
			
passado de “swear”	/<span class="ipa dipa">swɔr</span>/	[sound:3001-4000-cambridge-swore.mp3]	past tense of swear
amostra	/<span class="ipa dipa">ˈsæm·pəl</span>/	[sound:3001-4000-cambridge-sample.mp3]	a small amount of something that shows you what it is like
mijo,mijada,mijar		[sound:3001-4000-cambridge-piss.mp3]	urine
			
equilíbrio,saldo,balanço,equilibrar(-se),balancear,equilibrar	/<span class="ipa dipa">ˈbæl·əns</span>/	[sound:3001-4000-cambridge-balance.mp3]	a state in which weight is spread in such a way that something does not fall over
formação,origem,fundo,último plano,ruído de fundo,fundo musical,histórico,contexto	/<span class="ipa dipa">ˈbækˌɡrɑʊnd</span>/	[sound:3001-4000-cambridge-background.mp3]	a person’s education and family
jogar	/<span class="ipa dipa">tɔs</span>/	[sound:3001-4000-cambridge-toss.mp3]	to throw something somewhere carelessly
turba,multidão,assediar,cercar	/<span class="ipa dipa">mɑb</span>/	[sound:3001-4000-cambridge-mob.mp3]	a large group of people that is often violent or not organized
desgraça,infelicidade	/<span class="ipa dipa">ˈmɪz·ər·i</span>/	[sound:3001-4000-cambridge-misery.mp3]	sadness and suffering
central,centralmente	/<span class="ipa dipa">ˈsen·trəl</span>/	[sound:3001-4000-cambridge-central.mp3]	in or near the centre of a place or thing
			
			
ladrão,ladra	/<span class="ipa dipa">θif</span>/	[sound:3001-4000-cambridge-thief.mp3]	someone who steals things
prensar,comprimir,apertar	/<span class="ipa dipa">skwiz</span>/	[sound:3001-4000-cambridge-cus01940.mp3]	to press something firmly
ceramista	/<span class="ipa dipa">ˈpɑ·t̬ər</span>/	[sound:3001-4000-cambridge-uspostm020.mp3]	a person who makes plates, bowls, etc. from clay
saguão,lobby,vestíbulo	/<span class="ipa dipa">ˈlɑ·bi</span>/	[sound:3001-4000-cambridge-lobby.mp3]	a room at the main entrance of a building
ah!	/<span class="ipa dipa">hɑː</span>/	[sound:3001-4000-cambridge-ha.mp3]	→  ha 
			
			
exercício,exercitar-se	/<span class="ipa dipa">ˈek·sərˌsɑɪz</span>/	[sound:3001-4000-cambridge-eus71699.mp3]	activity that you do with your body to make your body strong
ego	/<span class="ipa dipa">ˈiː.ɡoʊ</span>/	[sound:3001-4000-cambridge-ego.mp3]	your idea or opinion of yourself, especially your feeling of your own importance and ability
drama,arte dramática,eventos dramáticos,emoção	/<span class="ipa dipa">ˈdrɑ·mə</span>/	[sound:3001-4000-cambridge-drama.mp3]	a play in a theatre or on television or radio
			
paciência	/<span class="ipa dipa">ˈpeɪ·ʃəns</span>/	[sound:3001-4000-cambridge-patience.mp3]	the ability to stay calm and not get upset, especially when something takes a long time
nobre	/<span class="ipa dipa">ˈnoʊ·bəl</span>/	[sound:3001-4000-cambridge-noble.mp3]	honest, brave, and kind
			
			
indiano,índio,-a		[sound:3001-4000-cambridge-indian.mp3]	belonging to or relating to India or its people
para frente	/<span class="ipa dipa">fɔrθ</span>/	[sound:3001-4000-cambridge-forth.mp3]	in a forward direction: used mainly in the phrase ‘back and forth’
			
motor	/<span class="ipa dipa">ˈen·dʒɪn</span>/	[sound:3001-4000-cambridge-eus75693.mp3]	the part of a vehicle that uses oil, electricity, or steam to make it move
			
vaiar,vaia		[sound:3001-4000-cambridge-boo.mp3]	to make an expression of strong disapproval or disagreement
			
			
			
pôquer	/<span class="ipa dipa">ˈpoʊ·kər</span>/	[sound:3001-4000-cambridge-eus73624.mp3]	a game played with cards in which people try to win money from each other
dezoito	/<span class="ipa dipa">ˌeɪˈtin</span>/	[sound:3001-4000-cambridge-eighteen.mp3]	the number 18
			
bolacha,biscoito	/<span class="ipa dipa">ˈkʊk·i</span>/	[sound:3001-4000-cambridge-cookie.mp3]	a thin, flat cake that is sweet and dry
enterrar,sepultar	/<span class="ipa dipa">ˈber·i</span>/	[sound:3001-4000-cambridge-berry.mp3]	to put a dead body into the ground
apresentar,executar,fazer,realizar,cumprir,desempenhar,funcionar	/<span class="ipa dipa">pərˈfɔrm</span>/	[sound:3001-4000-cambridge-eus73497.mp3]	to act, sing, dance, or play music for other people to enjoy
			
cotidiano	/<span class="ipa dipa">ˈev·riˌdeɪ</span>/	[sound:3001-4000-cambridge-everyday.mp3]	normal, usual, or happening every day
			
			
repugnante,horripilante	/<span class="ipa dipa">ˈkri·pi</span>/	[sound:3001-4000-cambridge-creepy.mp3]	strange and frightening
			
			
rastro,trilha	/<span class="ipa dipa">treɪl</span>/	[sound:3001-4000-cambridge-trail.mp3]	a line of marks that someone or something leaves behind as they move
santo	/<span class="ipa dipa">seɪnt</span>/	[sound:3001-4000-cambridge-saint.mp3]	a dead person who lived their life in a holy way
podre,estragado,péssimo	/<span class="ipa dipa">ˈrɑ·t<span class="sp dsp">ə</span>n</span>/	[sound:3001-4000-cambridge-rotten.mp3]	old and bad
fígado	/<span class="ipa dipa">ˈlɪv·ər</span>/	[sound:3001-4000-cambridge-liver.mp3]	a part in your body that cleans your blood
			
particípio passado de “draw”	/<span class="ipa dipa">drɔn</span>/	[sound:3001-4000-cambridge-drawn.mp3]	past participle of draw
aparelho,dispositivo	/<span class="ipa dipa">dɪˈvɑɪs</span>/	[sound:3001-4000-cambridge-eus71257.mp3]	a piece of equipment
prostituta,puta	/<span class="ipa dipa">hɔːr</span>/	[sound:3001-4000-cambridge-whore.mp3]	a female prostitute
obrigado		[sound:3001-4000-cambridge-cus02015.mp3]	thank you
mágico,encantado	/<span class="ipa dipa">ˈmædʒ·ɪ·kəl</span>/	[sound:3001-4000-cambridge-magical.mp3]	with special powers
			
povoado,vila,lugarejo,aldeia	/<span class="ipa dipa">ˈvɪl·ɪdʒ</span>/	[sound:3001-4000-cambridge-village.mp3]	a place where people live in the countryside that is smaller than a town
marcha,passeata,marchar,fazer uma passeata	/<span class="ipa dipa">mɑrtʃ</span>/	[sound:3001-4000-cambridge-march.mp3]	an organized event where people walk in a group to show that they agree or disagree with something strongly
viagem,viajar	/<span class="ipa dipa">ˈdʒɜr·ni</span>/	[sound:3001-4000-cambridge-journey.mp3]	a trip from one place to another
			
			
zumbi	/<span class="ipa dipa">ˈzɑːm-</span>/	[sound:3001-4000-cambridge-zombie.mp3]	a person who has no energy, seems to act without thinking, and does not notice what is happening
abastecer,suprir,fornecer,suprimento,provisão	/<span class="ipa dipa">səˈplɑɪ</span>/	[sound:3001-4000-cambridge-supply.mp3]	to give things that people want or need, often over a long period of time
moral,moralmente	/<span class="ipa dipa">ˈmɔr·əl</span>, <span class="ipa dipa">ˈmɑr·əl</span>/	[sound:3001-4000-cambridge-moral.mp3]	relating to beliefs about what behaviour is good and what behaviour is bad
útil,prestativo	/<span class="ipa dipa">ˈhelp·fəl</span>/	[sound:3001-4000-cambridge-helpful.mp3]	useful
ser apagado a alguém,algo	/<span class="ipa dipa">əˈtætʃt</span>/	[sound:3001-4000-cambridge-attached.mp3]	to like someone or something very much
			
			
penetrante	/<span class="ipa dipa">ˈsɝː-</span>/	[sound:3001-4000-cambridge-searching.mp3]	intended to find out the often hidden truth about something
passado de “fly”	/<span class="ipa dipa">flu</span>/	[sound:3001-4000-cambridge-flew.mp3]	past tense of fly
deprimido	/<span class="ipa dipa">dɪˈprest</span>/	[sound:3001-4000-cambridge-depressed.mp3]	very sad, often for a long time
			
corredor	/<span class="ipa dipa">ɑɪl</span>/	[sound:3001-4000-cambridge-aisle.mp3]	a passage between the lines of seats in a plane, church, theatre, etc.
subterrâneo,embaixo da terra,metrô	/<span class="ipa dipa">ˌʌn·dərˈɡrɑʊnd</span>/,/<span class="ipa dipa">ˈʌn·dərˌɡrɑʊnd</span>/	[sound:3001-4000-cambridge-eus74713.mp3],[sound:3001-4000-cambridge-underground.mp3]	under the surface of the ground
os prós e contras	/<span class="ipa dipa">proʊ</span>/	[sound:3001-4000-cambridge-pro.mp3]	the advantages and disadvantages of something
passado de “draw”	/<span class="ipa dipa">dru</span>/	[sound:3001-4000-cambridge-drew.mp3]	past tense of draw
			
			
amém		[sound:3001-4000-cambridge-amen.mp3]	said or sung at the end of a prayer or a religious song to express agreement with what has been said
			
proposta,pedido de casamento	/<span class="ipa dipa">prəˈpoʊ·zəl</span>/	[sound:3001-4000-cambridge-proposal.mp3]	a suggestion for a plan
fossa,buraco,caroço,poço de mina	/<span class="ipa dipa">pɪt</span>/	[sound:3001-4000-cambridge-pit.mp3]	a large hole that has been dug in the ground
			
remendar,droga!,maldito,desgraçado	/<span class="ipa dipa">dɑːrn</span>/	[sound:3001-4000-cambridge-darn.mp3]	to repair a hole or a piece of clothing with long stitches across the hole and other stitches across them
argila,barro	/<span class="ipa dipa">kleɪ</span>/	[sound:3001-4000-cambridge-clay.mp3]	a heavy soil that is hard when it is dry, used for making bricks and containers
			
arranjar,combinar,arrumar,dispor	/<span class="ipa dipa">əˈreɪndʒ</span>/	[sound:3001-4000-cambridge-arrange.mp3]	to make plans for something to happen
			
			
inútil,que não se presta	/<span class="ipa dipa">ˈjus·ləs</span>/	[sound:3001-4000-cambridge-useless.mp3]	If something is useless, it does not work well or it has no effect.
